0,1,2,3,4,5,6
0,0,4304.103,4358.077,4073.846,4210.128,4305.641
0,0,4291.667,4346.795,4071.026,4201.538,4285.256
0,0,4274.744,4334.487,4056.538,4192.051,4261.538
0,0,4293.718,4348.846,4075.128,4209.231,4286.667
0,0,4311.154,4354.744,4088.846,4221.154,4311.154
0,0,4308.333,4350.513,4065.256,4208.718,4301.795
0,0,4306.923,4346.41,4047.564,4190.513,4291.154
0,0,4296.667,4336.154,4052.692,4180.128,4286.026
0,0,4283.974,4334.103,4063.205,4183.846,4279.103
0,0,4292.179,4346.667,4081.41,4197.051,4281.41
0,0,4296.923,4357.564,4083.462,4195.513,4286.154
0,0,4292.564,4363.974,4062.436,4185,4285.641
0,0,4306.795,4364.231,4067.821,4195.128,4294.231
0,0,4320.128,4354.615,4087.821,4209.872,4306.923
0,0,4316.923,4349.359,4080,4206.923,4306.41
0,0,4309.103,4348.462,4073.462,4202.821,4293.333
0,0,4283.974,4337.436,4074.103,4189.872,4268.974
0,0,4262.179,4332.436,4058.462,4165.256,4248.333
0,0,4280.385,4345.641,4060,4167.308,4257.436
0,0,4294.744,4349.872,4074.615,4187.051,4276.154
0,0,4283.333,4335.769,4058.846,4188.333,4273.205
0,0,4290.256,4328.077,4043.462,4186.795,4265.385
0,0,4298.59,4334.744,4054.744,4188.974,4263.333
0,0,4279.231,4344.487,4057.949,4178.077,4255.256
0,0,4266.41,4342.821,4047.308,4163.077,4245.897
0,0,4267.949,4329.744,4046.41,4153.846,4240.897
0,0,4272.179,4336.538,4063.718,4159.231,4246.282
0,0,4282.564,4356.795,4078.974,4173.59,4262.949
0,0,4279.615,4344.359,4063.462,4162.308,4264.103
0,0,4277.436,4328.205,4051.795,4152.564,4258.462
0,0,4302.949,4348.59,4077.051,4181.538,4279.231
0,0,4306.154,4349.103,4080.513,4187.051,4283.846
0,0,4277.564,4322.949,4056.282,4162.051,4252.436
0,0,4284.744,4336.41,4070.641,4180.385,4256.795
0,0,4304.872,4361.026,4089.487,4197.821,4287.436
0,0,4286.667,4349.744,4067.821,4164.487,4273.59
0,0,4276.923,4342.179,4058.462,4154.231,4252.692
0,0,4302.564,4350,4077.436,4182.179,4271.41
0,0,4324.103,4355.513,4097.179,4199.615,4291.026
0,0,4322.179,4369.103,4113.077,4211.282,4291.282
1,0,4300.641,4369.744,4100.256,4204.872,4277.179
1,0,4280.513,4348.462,4069.231,4179.744,4248.846
1,0,4282.308,4344.615,4071.667,4183.974,4237.308
1,0,4288.333,4348.59,4085.128,4199.359,4254.744
1,0,4291.154,4340.513,4083.974,4198.846,4270.897
1,0,4303.846,4352.949,4097.051,4219.359,4282.949
1,0,4310.641,4377.179,4100.256,4235.385,4295.128
1,0,4303.205,4374.231,4071.667,4205.641,4285.128
1,0,4297.436,4359.359,4060,4183.718,4263.333
1,0,4296.923,4354.231,4074.872,4194.103,4266.282
1,0,4305.641,4353.333,4085.897,4196.667,4284.487
1,0,4315.769,4354.487,4090.385,4192.949,4283.205
1,0,4306.026,4357.308,4079.359,4197.436,4271.667
1,0,4290.641,4358.846,4054.359,4196.41,4273.462
1,0,4290.513,4354.231,4043.077,4188.846,4276.154
1,0,4303.077,4346.795,4042.949,4186.795,4279.103
1,0,4326.026,4354.744,4044.872,4197.308,4297.692
1,0,4336.026,4368.718,4055.897,4210.897,4306.41
1,0,4318.846,4363.59,4063.462,4213.205,4295
1,0,4306.538,4354.359,4059.615,4207.436,4292.051
1,0,4300.256,4357.436,4055,4202.179,4287.436
1,0,4288.974,4364.487,4055.385,4206.667,4279.103
1,0,4297.308,4372.564,4059.359,4221.282,4291.923
1,0,4295.385,4368.333,4053.333,4215.256,4288.205
1,0,4262.308,4354.231,4041.795,4194.231,4262.949
1,0,4273.59,4363.846,4056.923,4206.154,4284.359
1,0,4314.872,4379.744,4073.718,4226.538,4317.949
1,0,4301.538,4365.128,4056.154,4212.179,4303.59
1,0,4286.026,4355.128,4052.821,4200.641,4298.846
1,0,4308.718,4378.333,4078.59,4210.128,4316.41
1,0,4301.026,4401.795,4077.436,4215.897,4312.179
1,0,4284.872,4399.872,4062.692,4221.795,4318.59
1,0,4306.282,4379.103,4066.538,4218.333,4337.949
1,0,4308.462,4369.487,4064.615,4202.564,4326.667
1,0,4287.821,4380.641,4067.179,4206.923,4315.641
1,0,4291.026,4372.308,4089.231,4211.795,4317.308
1,0,4291.154,4346.667,4090.385,4191.41,4301.795
1,0,4281.795,4355,4074.744,4193.846,4297.436
1,0,4291.41,4375.641,4080.256,4221.795,4313.59
1,0,4297.692,4369.872,4087.821,4224.872,4317.051
1,0,4293.333,4364.615,4081.282,4216.795,4320.641
1,0,4294.359,4364.615,4075.128,4218.077,4321.667
1,0,4283.462,4353.333,4065.769,4208.974,4300.256
1,0,4272.436,4351.667,4061.282,4200.641,4297.436
1,0,4281.667,4360.256,4073.846,4206.282,4318.077
1,0,4276.923,4364.615,4075.513,4205.385,4312.051
1,0,4260.769,4371.41,4060.256,4203.077,4298.333
1,0,4268.333,4365.513,4056.026,4210.769,4301.795
1,0,4269.872,4341.026,4052.564,4202.179,4289.744
1,0,4251.026,4328.846,4036.538,4178.205,4270.385
1,0,4250.897,4329.231,4033.077,4175.897,4273.718
1,0,4266.41,4332.436,4045.256,4188.333,4283.333
1,0,4272.692,4348.077,4050.897,4187.308,4287.692
1,0,4268.205,4353.077,4047.692,4182.821,4284.359
1,0,4250.641,4337.179,4042.308,4185.641,4266.795
1,0,4243.846,4337.821,4046.026,4186.667,4261.923
1,0,4267.692,4348.333,4062.564,4191.795,4275.769
1,0,4283.718,4339.744,4067.436,4196.154,4276.026
1,0,4277.692,4329.744,4053.077,4180.385,4270.385
1,0,4276.026,4329.615,4041.538,4164.872,4273.59
1,0,4272.051,4329.231,4035.897,4175,4269.231
1,0,4263.974,4329.231,4035.513,4184.103,4266.795
1,0,4266.538,4323.205,4043.846,4177.179,4269.359
1,0,4268.205,4321.282,4046.282,4179.615,4259.615
1,0,4274.615,4345.128,4047.308,4190.769,4262.179
1,0,4286.41,4356.026,4055,4185.769,4276.795
1,0,4267.692,4325.256,4042.949,4166.026,4259.231
1,0,4248.718,4312.949,4027.436,4154.487,4241.795
1,0,4280.385,4342.051,4054.872,4169.103,4267.436
1,0,4309.487,4355.769,4087.179,4195.641,4290
1,0,4296.667,4345,4074.487,4198.205,4286.282
1,0,4284.103,4338.077,4050.641,4178.333,4278.846
1,0,4282.564,4332.436,4047.179,4169.615,4265.769
1,0,4284.872,4338.333,4054.359,4175.641,4264.359
1,0,4296.923,4357.436,4065,4179.487,4283.462
1,0,4295.897,4351.026,4069.615,4179.231,4281.026
1,0,4283.59,4328.077,4064.872,4174.615,4262.821
1,0,4284.359,4327.564,4058.205,4165.641,4261.282
1,0,4275.769,4326.923,4044.231,4162.692,4253.59
1,0,4260.128,4312.692,4037.051,4168.462,4244.744
1,0,4275.897,4317.821,4058.462,4175.128,4262.564
1,0,4291.923,4330.897,4075.769,4177.308,4269.615
1,0,4270.385,4317.308,4052.821,4165.128,4246.026
1,0,4247.436,4295.641,4021.538,4140.256,4226.282
1,0,4243.846,4296.795,4020.641,4127.692,4215.256
1,0,4242.179,4318.718,4037.821,4137.179,4214.872
1,0,4249.487,4332.692,4049.487,4151.538,4236.154
1,0,4263.462,4313.974,4049.359,4154.231,4240.897
1,0,4254.359,4289.615,4034.487,4135.641,4213.077
1,0,4232.564,4298.462,4020.513,4116.923,4204.231
1,0,4240.769,4315.641,4033.59,4132.692,4225.641
1,0,4267.051,4308.718,4050.513,4152.949,4236.026
1,0,4266.026,4298.077,4036.667,4138.974,4227.308
1,0,4246.923,4295,4026.923,4132.179,4218.59
1,0,4238.846,4287.692,4041.41,4150.256,4214.231
1,0,4231.923,4286.923,4036.923,4147.821,4214.615
1,0,4226.795,4293.333,4016.923,4133.59,4214.231
1,0,4233.205,4285.769,4012.564,4135.128,4204.231
1,0,4233.846,4273.974,4006.667,4129.872,4197.692
1,0,4232.949,4279.231,4010.385,4127.564,4208.59
1,0,4245.769,4294.872,4040.641,4149.103,4219.872
1,0,4254.615,4310.513,4050.513,4164.231,4223.462
1,0,4256.282,4313.333,4035.641,4166.538,4229.615
1,0,4254.615,4293.974,4031.026,4169.231,4218.077
1,0,4232.821,4282.051,4021.154,4157.564,4186.923
1,0,4222.051,4302.564,4017.308,4152.949,4186.282
1,0,4248.718,4321.026,4041.795,4177.821,4211.538
1,0,4259.615,4312.436,4045.769,4190.897,4213.974
1,0,4244.487,4305.256,4028.718,4181.538,4212.692
1,0,4248.462,4312.179,4038.846,4178.205,4224.359
1,0,4253.462,4313.077,4047.051,4174.231,4217.692
1,0,4246.538,4308.59,4037.308,4169.615,4212.308
1,0,4252.821,4310.128,4038.846,4169.872,4222.179
1,0,4245.769,4307.949,4030.769,4158.718,4204.872
1,0,4229.231,4306.923,4021.026,4161.795,4193.077
1,0,4253.077,4316.667,4046.795,4195,4232.051
1,0,4268.205,4308.974,4057.821,4198.077,4245.385
1,0,4236.667,4289.487,4034.103,4171.795,4213.077
1,0,4244.744,4311.026,4045,4186.667,4229.231
1,0,4291.154,4340,4070.256,4216.923,4272.179
1,0,4276.282,4316.026,4047.436,4202.949,4254.872
1,0,4240.256,4299.744,4029.744,4186.026,4231.026
1,0,4262.949,4329.615,4060.256,4204.744,4257.949
1,0,4276.538,4335.256,4070.769,4213.333,4265.513
1,0,4237.179,4314.103,4030.769,4185.128,4228.333
1,0,4224.872,4313.462,4006.795,4165.256,4218.077
1,0,4257.308,4310.385,4028.205,4184.359,4244.872
1,0,4265.385,4306.923,4046.282,4206.667,4259.231
1,0,4246.41,4326.154,4038.974,4197.051,4256.667
1,0,4243.462,4329.487,4032.949,4182.821,4252.308
1,0,4250.769,4317.436,4035.385,4190.897,4247.436
1,0,4247.821,4318.333,4033.846,4193.333,4250.897
2,1,4243.333,4305.641,4028.718,4176.923,4259.872
2,1,4248.974,4295.513,4024.744,4177.179,4261.795
2,1,4259.872,4316.026,4025,4192.564,4262.051
2,1,4256.41,4311.282,4020,4179.359,4252.949
2,1,4237.179,4288.846,4004.359,4153.462,4232.436
2,1,4237.821,4309.744,4007.692,4162.179,4239.744
2,1,4265.128,4321.154,4036.667,4184.231,4270.641
2,1,4272.051,4295.641,4043.077,4180.769,4272.308
2,1,4251.538,4294.103,4020.897,4165.513,4253.846
2,1,4242.308,4293.205,4010.513,4154.744,4246.667
2,1,4248.333,4275,4013.462,4152.821,4239.872
2,1,4256.795,4299.231,4018.59,4166.026,4243.974
2,1,4265,4321.41,4028.077,4170.513,4260.641
2,1,4256.026,4283.846,4026.026,4154.872,4248.077
2,1,4236.923,4269.744,4015.128,4152.692,4225.897
2,1,4238.333,4303.462,4019.615,4163.974,4236.795
2,1,4243.462,4307.179,4025.385,4161.41,4240.641
2,1,4233.333,4289.103,4015.641,4159.487,4220.256
2,1,4239.103,4281.538,4011.667,4163.59,4223.974
2,1,4255.513,4267.051,4019.231,4155.513,4235.769
2,1,4242.949,4265,4018.462,4145.513,4216.41
2,1,4226.667,4284.487,4012.051,4141.41,4202.308
2,1,4238.974,4290.128,4017.051,4139.872,4218.718
2,1,4248.205,4290.385,4026.538,4154.359,4231.795
2,1,4241.795,4298.59,4022.564,4169.359,4230.385
2,1,4242.436,4286.667,4012.051,4158.718,4225.769
2,1,4236.026,4271.923,4008.846,4144.359,4210.513
2,1,4223.462,4289.103,4011.795,4145.128,4199.615
2,1,4249.615,4311.667,4031.667,4154.359,4227.179
2,1,4289.103,4315,4063.462,4170.769,4266.667
2,1,4275.897,4312.821,4061.667,4175.256,4263.974
2,1,4243.974,4311.41,4028.59,4154.231,4238.718
2,1,4246.667,4306.923,4015.769,4138.846,4228.846
2,1,4248.077,4295.897,4013.846,4139.744,4219.359
2,1,4234.615,4284.744,3999.103,4138.077,4214.359
2,1,4245.513,4290.513,4004.487,4144.744,4234.615
2,1,4262.949,4298.718,4027.821,4161.282,4245
2,1,4252.179,4286.795,4024.872,4155.897,4226.923
2,1,4238.077,4283.077,4008.205,4132.308,4218.462
2,1,4242.949,4299.872,4007.051,4127.949,4225.128
2,1,4256.795,4300.256,4008.462,4145.513,4231.282
2,1,4269.744,4287.179,4006.923,4155.641,4246.538
2,1,4268.59,4291.538,4016.026,4151.795,4257.179
2,1,4256.026,4300.385,4028.974,4151.154,4245.769
2,1,4256.41,4300.641,4033.077,4156.026,4235
2,1,4268.846,4304.231,4037.179,4159.744,4236.795
2,1,4273.333,4304.744,4046.795,4165.769,4240
2,1,4271.026,4292.179,4043.59,4163.462,4242.949
2,1,4268.59,4280.385,4026.026,4147.949,4237.564
2,1,4263.205,4283.205,4023.974,4146.538,4223.205
2,1,4257.692,4292.564,4035.641,4158.077,4219.103
2,1,4254.615,4288.077,4030.641,4151.026,4219.872
2,1,4250.256,4274.487,4018.974,4141.154,4210
2,1,4251.41,4279.872,4028.974,4154.872,4211.667
2,1,4265.769,4294.744,4051.026,4169.359,4233.718
2,1,4277.821,4288.718,4056.154,4166.667,4238.205
2,1,4272.308,4284.487,4037.821,4158.462,4220.513
2,1,4268.333,4305.128,4025.385,4157.051,4224.359
2,1,4278.077,4313.974,4035.513,4165.641,4243.718
2,1,4273.333,4298.077,4035.385,4166.154,4233.718
2,1,4252.179,4293.718,4020.641,4147.949,4212.564
2,1,4249.103,4295,4029.103,4136.154,4214.872
2,1,4255.769,4280.385,4040.385,4137.692,4215.641
2,1,4249.487,4280.513,4023.077,4135.128,4205.769
2,1,4253.205,4303.205,4014.744,4139.359,4213.462
2,1,4271.667,4310,4025,4155.769,4226.795
2,1,4275.128,4303.59,4026.026,4161.282,4229.744
2,1,4264.744,4302.692,4034.615,4153.205,4233.333
2,1,4255,4294.744,4048.205,4146.795,4225.769
2,1,4254.615,4290.769,4040.513,4150.897,4216.026
2,1,4275.385,4304.872,4038.333,4165.641,4236.667
2,1,4292.821,4307.179,4049.103,4173.59,4252.564
2,1,4281.154,4296.154,4041.795,4171.026,4235.769
2,1,4277.179,4307.692,4039.487,4175.641,4236.282
2,1,4292.692,4328.974,4056.154,4175.128,4252.308
2,1,4282.821,4322.308,4054.359,4159.615,4237.179
2,1,4261.026,4301.154,4044.103,4157.949,4221.538
2,1,4273.718,4304.103,4055.385,4172.308,4236.41
2,1,4296.026,4325.897,4065.128,4180,4246.41
2,1,4295.256,4328.462,4060.641,4186.538,4244.872
2,1,4296.667,4320.128,4060.769,4198.205,4254.487
2,1,4310.256,4333.077,4068.846,4207.051,4266.538
2,1,4309.103,4340.513,4072.436,4207.436,4266.154
2,1,4298.846,4321.41,4065.641,4194.615,4259.487
2,1,4308.462,4318.333,4069.103,4191.795,4261.923
2,1,4326.026,4342.564,4097.949,4218.077,4280.128
2,1,4321.667,4360.769,4111.667,4232.821,4290.897
2,1,4306.923,4361.538,4086.026,4215,4274.872
2,1,4303.59,4344.744,4069.744,4207.949,4258.077
2,1,4304.872,4333.462,4081.41,4220.641,4266.923
2,1,4299.103,4349.872,4078.718,4216.41,4279.103
2,1,4291.41,4353.205,4059.487,4198.462,4271.41
2,1,4299.103,4336.154,4067.308,4203.974,4276.154
2,1,4323.974,4350.641,4101.026,4235.256,4312.821
2,1,4332.436,4366.154,4109.615,4247.692,4329.744
2,1,4318.205,4348.59,4085.897,4224.615,4310.513
2,1,4319.103,4354.615,4079.103,4209.231,4310
2,1,4323.59,4374.487,4089.359,4211.923,4319.872
2,1,4301.282,4355.513,4080,4203.462,4301.795
2,1,4293.846,4342.692,4079.231,4205.128,4300.128
2,1,4315.769,4354.231,4098.077,4226.282,4325.897
2,1,4310.513,4336.154,4075.897,4212.308,4314.615
2,1,4287.821,4307.564,4035.128,4179.103,4285.256
2,1,4299.872,4316.282,4056.282,4198.59,4301.154
2,1,4316.795,4337.308,4095.256,4235.256,4327.821
2,1,4300.256,4338.718,4079.615,4220,4319.872
2,1,4287.179,4334.231,4057.692,4197.179,4308.974
2,1,4303.333,4341.538,4073.718,4216.795,4322.564
2,1,4316.41,4345.769,4089.872,4231.923,4336.795
2,1,4303.59,4337.308,4085.769,4214.103,4332.308
2,1,4290,4342.564,4078.077,4202.179,4327.308
2,1,4301.923,4356.667,4079.744,4208.333,4336.923
2,1,4320.897,4348.974,4096.026,4212.821,4344.744
2,1,4317.051,4345.385,4105.128,4215.513,4341.538
2,1,4301.154,4355.256,4088.333,4213.59,4335.769
2,1,4303.205,4345.128,4075.256,4205,4329.231
2,1,4316.923,4342.564,4079.744,4203.59,4325.513
2,1,4308.718,4359.487,4066.41,4198.718,4318.205
2,1,4284.231,4343.333,4041.282,4181.154,4300.128
2,1,4290.256,4323.462,4051.667,4181.923,4307.308
2,1,4322.949,4346.282,4086.41,4195.256,4343.974
2,1,4320.385,4355.385,4088.59,4181.41,4342.179
2,1,4285.128,4342.821,4061.923,4163.846,4309.615
2,1,4283.718,4354.744,4058.205,4173.718,4315.769
2,1,4306.667,4351.538,4071.538,4173.59,4328.974
2,1,4293.718,4321.538,4058.205,4144.359,4301.923
2,1,4266.282,4328.077,4042.692,4129.744,4285.641
2,1,4279.231,4352.564,4065.641,4150.769,4307.308
2,1,4306.795,4345.256,4089.872,4172.308,4327.564
2,1,4296.667,4334.615,4075.641,4161.026,4323.974
2,1,4267.564,4332.308,4048.718,4132.564,4299.359
2,1,4269.744,4319.103,4039.487,4125.385,4281.795
3,2,4293.205,4316.282,4047.821,4140.769,4295.769
3,2,4292.308,4326.282,4052.436,4151.154,4304.872
3,2,4279.359,4319.103,4040.897,4153.333,4291.667
3,2,4290.513,4313.205,4041.538,4159.359,4299.359
3,2,4301.667,4332.179,4060.641,4163.333,4316.026
3,2,4290.256,4340,4058.333,4154.615,4300
3,2,4286.923,4321.026,4047.564,4145.897,4282.821
3,2,4298.333,4312.436,4063.59,4152.564,4288.718
3,2,4298.974,4319.615,4070.385,4155.769,4288.333
3,2,4296.026,4322.564,4052.564,4143.59,4286.154
3,2,4302.436,4330.769,4057.692,4153.333,4308.333
3,2,4306.538,4341.154,4078.462,4181.923,4337.692
3,2,4301.923,4333.974,4073.974,4173.462,4354.487
3,2,4296.538,4332.308,4067.308,4153.974,4375
3,2,4303.846,4348.846,4079.744,4178.333,4406.154
3,2,4319.359,4348.333,4081.667,4192.179,4424.359
3,2,4318.077,4338.077,4067.308,4163.846,4430.385
3,2,4307.692,4346.41,4062.179,4159.872,4460
3,2,4312.308,4342.692,4065.256,4177.308,4508.077
3,2,4311.795,4322.821,4063.077,4167.308,4531.795
3,2,4296.154,4327.051,4056.923,4153.462,4528.718
3,2,4295.385,4334.615,4055.641,4151.667,4527.949
3,2,4306.795,4326.795,4069.615,4151.667,4541.282
3,2,4305.897,4332.436,4083.333,4163.462,4554.744
3,2,4300.256,4328.205,4066.795,4163.846,4540.513
3,2,4297.308,4297.564,4043.077,4146.667,4510.641
3,2,4293.462,4298.59,4048.59,4156.154,4509.487
3,2,4294.615,4327.436,4059.231,4171.282,4523.974
3,2,4295,4328.333,4058.205,4161.538,4521.795
3,2,4285.385,4318.974,4064.359,4166.41,4522.436
3,2,4275.513,4318.846,4058.974,4168.59,4521.923
3,2,4264.872,4310,4029.487,4132.436,4494.359
3,2,4249.103,4303.974,4015.897,4119.231,4475.128
3,2,4253.718,4307.436,4032.821,4147.436,4490.385
3,2,4284.744,4310,4053.59,4156.923,4502.949
3,2,4302.564,4317.564,4062.051,4150.128,4498.462
3,2,4298.718,4318.718,4060.256,4154.359,4500
3,2,4302.179,4310.769,4060,4160.769,4513.718
3,2,4308.333,4316.282,4061.154,4165.513,4520
3,2,4300,4320.897,4053.718,4167.949,4502.051
3,2,4295.128,4314.615,4052.692,4172.308,4484.744
3,2,4298.718,4319.231,4061.795,4178.974,4493.462
3,2,4292.949,4315.385,4056.154,4162.179,4498.59
3,2,4287.051,4302.308,4048.205,4141.41,4494.872
3,2,4292.051,4316.282,4053.846,4156.026,4517.436
3,2,4287.692,4321.282,4043.462,4164.615,4532.179
3,2,4273.59,4294.872,4022.949,4146.795,4506.026
3,2,4277.564,4299.744,4031.154,4151.667,4494.872
3,2,4295.385,4326.41,4050.769,4166.282,4511.923
3,2,4303.846,4322.821,4056.282,4165.641,4512.179
3,2,4304.744,4323.462,4059.103,4182.821,4507.436
3,2,4305.385,4338.333,4056.282,4197.692,4511.538
3,2,4306.41,4328.59,4045.769,4177.308,4506.026
3,2,4312.692,4319.744,4051.923,4173.59,4508.205
3,2,4319.231,4338.333,4075.385,4208.462,4524.103
3,2,4322.179,4360.897,4095.769,4232.564,4533.205
3,2,4326.923,4368.462,4103.333,4228.846,4541.923
3,2,4313.59,4345.256,4081.154,4206.154,4535.128
3,2,4279.231,4310.128,4035.128,4176.795,4501.795
3,2,4278.718,4318.462,4021.667,4175.256,4502.949
3,2,4318.974,4354.103,4053.974,4203.718,4546.795
3,2,4333.077,4362.692,4072.564,4218.59,4561.282
3,2,4316.795,4355.769,4059.359,4206.667,4544.615
3,2,4314.103,4354.359,4055.513,4195.128,4539.103
3,2,4313.974,4347.051,4062.692,4198.59,4540.897
3,2,4297.949,4335.385,4047.821,4199.487,4538.205
3,2,4289.872,4331.41,4023.974,4185.513,4527.821
3,2,4305.128,4340,4034.744,4188.333,4521.667
3,2,4330.641,4357.308,4075.641,4225.256,4544.615
3,2,4341.667,4367.949,4094.872,4245.385,4564.359
3,2,4325.897,4368.462,4077.179,4219.872,4539.872
3,2,4309.744,4368.333,4063.462,4200.385,4517.692
3,2,4321.282,4371.154,4079.744,4221.154,4540.897
3,2,4346.795,4379.487,4108.333,4249.103,4574.359
3,2,4361.41,4386.923,4120.641,4253.462,4582.051
3,2,4357.179,4378.718,4103.59,4238.59,4563.718
3,2,4335,4359.359,4073.846,4217.436,4532.179
3,2,4310.897,4346.282,4063.077,4206.026,4509.359
3,2,4310.128,4349.103,4075.256,4215.897,4508.59
3,2,4323.718,4358.205,4082.436,4228.205,4517.051
3,2,4315.513,4357.051,4067.692,4216.667,4513.59
3,2,4298.205,4354.744,4052.692,4200.256,4504.744
3,2,4314.615,4357.692,4061.41,4206.41,4512.051
3,2,4336.154,4343.462,4067.179,4206.41,4514.744
3,2,4314.487,4326.026,4043.846,4181.538,4489.231
3,2,4291.923,4338.205,4036.026,4177.308,4475.385
3,2,4310.256,4348.974,4071.538,4206.41,4492.692
3,2,4324.103,4335.769,4091.282,4215.641,4492.179
3,2,4311.026,4330,4067.308,4192.436,4466.154
3,2,4305.897,4329.615,4048.974,4176.538,4457.179
