0,1,2,3,4,5,6
2,1,4294.872,4320.897,4066.282,4178.846,4267.436
2,1,4286.41,4322.821,4055.641,4167.436,4256.923
3,2,4307.949,4333.846,4062.179,4170,4268.846
3,2,4313.462,4326.795,4065.385,4180.256,4269.487
3,2,4293.205,4309.103,4053.718,4182.051,4253.333
3,2,4292.051,4313.333,4061.154,4182.949,4253.846
3,2,4298.462,4324.744,4066.667,4181.026,4256.026
3,2,4285.641,4326.282,4046.41,4173.846,4250.513
3,2,4303.718,4334.487,4063.205,4191.154,4277.564
3,2,4363.59,4348.205,4119.487,4229.487,4320.513
3,2,4381.667,4356.282,4133.718,4238.59,4324.103
3,2,4338.974,4357.436,4107.308,4212.308,4300.769
3,2,4316.667,4349.487,4095.128,4195.897,4290.513
3,2,4343.077,4348.974,4097.308,4206.795,4301.026
3,2,4354.872,4359.103,4090.513,4211.154,4306.923
3,2,4329.231,4349.359,4075,4192.692,4285.769
3,2,4323.59,4338.462,4075.256,4192.564,4274.487
3,2,4347.308,4358.462,4096.667,4220.256,4301.795
3,2,4348.846,4370,4102.564,4226.282,4315.256
3,2,4337.949,4355.128,4090.769,4214.872,4298.077
3,2,4347.179,4352.821,4092.308,4221.795,4294.615
3,2,4350.897,4360,4092.436,4226.795,4297.692
3,2,4344.231,4356.41,4083.718,4220.513,4291.41
3,2,4351.282,4354.359,4094.487,4224.872,4299.231
3,2,4356.923,4356.282,4109.744,4231.923,4311.282
3,2,4347.436,4357.692,4101.538,4233.462,4307.821
3,2,4335.385,4363.205,4088.59,4235,4305.128
3,2,4333.718,4367.436,4089.615,4233.59,4315.641
3,2,4346.923,4363.333,4095.769,4235.769,4330.128
3,2,4340.256,4344.615,4080.769,4227.436,4319.487
3,2,4304.487,4323.718,4045.513,4195.897,4284.487
3,2,4308.974,4336.154,4042.051,4193.846,4288.974
3,2,4348.333,4361.667,4069.615,4228.974,4330.385
3,2,4341.667,4352.051,4066.282,4228.718,4332.692
3,2,4320.897,4339.359,4052.436,4207.051,4319.103
3,2,4335.256,4352.949,4070.769,4218.846,4341.538
3,2,4333.462,4352.564,4075.256,4224.744,4351.667
3,2,4318.59,4343.59,4057.821,4211.538,4339.487
3,2,4335.513,4356.282,4069.231,4224.744,4352.692
3,2,4349.487,4360.385,4086.154,4240.641,4364.359
3,2,4343.077,4350.897,4073.462,4228.974,4351.538
3,2,4344.359,4359.872,4063.462,4223.462,4351.41
3,2,4339.744,4363.718,4062.821,4224.103,4354.231
3,2,4325.641,4343.205,4050.641,4206.795,4336.41
3,2,4327.821,4335.769,4048.205,4201.923,4330.256
3,2,4339.359,4353.205,4071.154,4227.308,4352.308
3,2,4344.359,4364.744,4084.615,4238.846,4370.513
3,2,4338.846,4357.179,4065.641,4214.487,4363.846
3,2,4330.385,4344.103,4050.897,4199.744,4352.179
3,2,4341.795,4339.872,4067.436,4220.385,4361.923
3,2,4352.308,4339.359,4073.718,4228.333,4371.154
3,2,4331.667,4335,4051.154,4203.077,4357.051
3,2,4328.333,4340.128,4054.615,4202.179,4360.385
3,2,4360.128,4351.667,4082.692,4228.974,4387.179
3,2,4360.641,4344.103,4072.949,4221.282,4378.333
3,2,4332.821,4328.718,4045.897,4193.846,4349.231
